date,mean,min,max,rainfall_mm,District
2019-01-15,25.239068999999994,19.654993,29.40209400000001,0.0,PARBHANI
2019-01-15,27.57268700000001,22.721521000000006,32.216454,0.0,THANE
2019-01-15,23.167916999999996,18.50567099999999,28.36725800000001,0.0,AMRAVATI
2019-01-15,22.704554000000012,19.03567,27.294611000000014,0.0,NASIK
2019-01-15,24.944863999999992,20.58242200000001,29.603647000000002,0.0,GARHCHIROLI
2019-01-15,24.151529499999985,20.427347000000005,28.540276999999996,0.0,NANDURBAR
2019-01-15,23.657724000000012,18.695932499999994,28.296045000000007,0.0,WASHIM
2019-01-15,26.967675999999987,23.513665999999997,30.648294500000002,0.0,PALGHAR
2019-01-15,24.591027999999998,19.355066,28.191065,0.0,LATUR
2019-01-15,24.13536999999999,21.080110321512286,28.81194500000001,0.0,JALGAON
2019-01-15,24.76160599999999,19.4722385,29.100885000000005,0.0,OSMANABAD
2019-01-15,25.272928500000006,21.636239095929298,30.024118,0.0,CHANDRAPUR
2019-01-15,24.55532300000001,18.953241,28.774958000000005,0.0,BEED
2019-01-15,22.956583000000006,19.513467749999997,29.03290699999999,0.0,NAGPUR
2019-01-16,26.505141772564198,23.421115716681403,29.877674074201636,0.0,SINDHUDURG
2019-01-16,24.490094205534348,20.11526530739367,29.112903210956084,0.0,AMRAVATI
2019-01-16,25.13053651062922,21.080110321512286,29.440619199973934,0.0,JALGAON
2019-01-16,25.287432006610146,22.28707803697804,29.366744343440676,0.0,NANDURBAR
2019-01-16,24.809632182818437,19.667107763696603,29.18294116366889,0.0,JALNA
